year,host_country,round,stage_type,date,home_team,away_team,home_score,away_score,total_goals,goal_diff,result,winner,home_xg,away_xg,home_penalty_shootout,away_penalty_shootout,venue,attendance,referee,home_manager,away_manager,home_captain,away_captain,notes
1974,Germany,First round,Knockout,1974-06-22,Germany DR,West Germany,1.0,0.0,1.0,1.0,Home Win,Germany DR,,,,,"Volksparkstadion, Hamburg",60200,Ramon Barreto Ruiz,Georg Buschner,Helmut Schoen,Bernd Bransch,Franz Beckenbauer,
1974,Germany,First round,Knockout,1974-06-19,Haiti,Poland,0.0,7.0,7.0,-7.0,Away Win,Poland,,,,,"Olympiastadion, Munich",25300,George Suppiah,Antoine Tassy,Kazimierz Gorski,Wilner Nazaire,Kazimierz Deyna,
1974,Germany,First round,Knockout,1974-06-19,Bulgaria,Uruguay,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"Niedersachsenstadion, Hanover",13400,John Taylor,Hristo Mladenov,Roberto Porta,Hristo Bonev,Ladislao Mazurkiewicz,
1974,Germany,First round,Knockout,1974-06-19,Netherlands,Sweden,0.0,0.0,0.0,0.0,Draw,Draw,,,,,"Westfalenstadion, Dortmund",53700,Werner Winsemann,Rinus Michels,Georg Ericson,Johan Cruyff,Bo Larsson,
1974,Germany,First round,Knockout,1974-06-19,Argentina,Italy,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"Neckarstadion, Stuttgart",70100,Pavel Kazakov,Vladislao Cap,Ferruccio Valcareggi,Roberto Perfumo,Giacinto Facchetti,
1974,Germany,First round,Knockout,1974-06-18,Australia,West Germany,0.0,3.0,3.0,-3.0,Away Win,West Germany,,,,,"Volksparkstadion, Hamburg",53300,Mahmoud Kamel,Rale Rasic,Helmut Schoen,Peter Wilson,Franz Beckenbauer,
1974,Germany,First round,Knockout,1974-06-18,Yugoslavia,Zaire,9.0,0.0,9.0,9.0,Home Win,Yugoslavia,,,,,"Parkstadion, Gelsenkirchen",31700,Omar Delgado,Miljan Miljanic,Blagoje Vidinic,Dragan Džajić,Kidumu Mantantu,
1974,Germany,First round,Knockout,1974-06-18,Chile,Germany DR,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"Olympiastadion, Berlin West",28300,Aurelio Angonese,Luis Alamos,Georg Buschner,Francisco Valdés,Bernd Bransch,
1974,Germany,First round,Knockout,1974-06-18,Scotland,Brazil,0.0,0.0,0.0,0.0,Draw,Draw,,,,,"Waldstadion, Frankfurt/Main",62000,Arie Van Gemert,Willie Ormond,Mario Zagallo,Billy Bremner,Wilson da Silva Piazza,
1974,Germany,First round,Knockout,1974-06-15,Uruguay,Netherlands,0.0,2.0,2.0,-2.0,Away Win,Netherlands,,,,,"Niedersachsenstadion, Hanover",55100,Karoly Palotai,Roberto Porta,Rinus Michels,Juan Carlos Masnik,Johan Cruyff,
1974,Germany,First round,Knockout,1974-06-15,Sweden,Bulgaria,0.0,0.0,0.0,0.0,Draw,Draw,,,,,"Rheinstadion, Dï¿½Sseldorf",23800,Edison A. Perez Nunez,Georg Ericson,Hristo Mladenov,Bo Larsson,Hristo Bonev,
1974,Germany,First round,Knockout,1974-06-15,Italy,Haiti,3.0,1.0,4.0,2.0,Home Win,Italy,,,,,"Olympiastadion, Munich",53000,Vicente Llobregat,Ferruccio Valcareggi,Antoine Tassy,Giacinto Facchetti,Wilner Nazaire,
1974,Germany,First round,Knockout,1974-06-15,Poland,Argentina,3.0,2.0,5.0,1.0,Home Win,Poland,,,,,"Neckarstadion, Stuttgart",32700,Clive Thomas,Kazimierz Gorski,Vladislao Cap,Kazimierz Deyna,Roberto Perfumo,
1974,Germany,First round,Knockout,1974-06-14,West Germany,Chile,1.0,0.0,1.0,1.0,Home Win,West Germany,,,,,"Olympiastadion, Berlin West",81100,Dogan Babacan,Helmut Schoen,Luis Alamos,Franz Beckenbauer,Francisco Valdés,
1974,Germany,First round,Knockout,1974-06-14,Germany DR,Australia,2.0,0.0,2.0,2.0,Home Win,Germany DR,,,,,"Volksparkstadion, Hamburg",17000,Youssou Ndiaye,Georg Buschner,Rale Rasic,Bernd Bransch,Peter Wilson,
1974,Germany,First round,Knockout,1974-06-14,Zaire,Scotland,0.0,2.0,2.0,-2.0,Away Win,Scotland,,,,,"Westfalenstadion, Dortmund",27000,Gerhard Schulenburg,Blagoje Vidinic,Willie Ormond,Kidumu Mantantu,Billy Bremner,
1974,Germany,First round,Knockout,1974-06-13,Brazil,Yugoslavia,0.0,0.0,0.0,0.0,Draw,Draw,,,,,"Waldstadion, Frankfurt/Main",62000,Ruedi Scheurer,Mario Zagallo,Miljan Miljanic,Wilson da Silva Piazza,Dragan Džajić,
1970,Mexico,Final,Knockout,1970-06-21,Brazil,Italy,4.0,1.0,5.0,3.0,Home Win,Brazil,,,,,"Estadio Azteca, Mexico City",107412,Rudolf Gloeckner,Mario Zagallo,Ferruccio Valcareggi,Carlos Alberto Torres,Giacinto Facchetti,
1970,Mexico,Third-place match,Knockout,1970-06-20,West Germany,Uruguay,1.0,0.0,1.0,1.0,Home Win,West Germany,,,,,"Estadio Azteca, Mexico City",104403,Antonio Sbardella,Helmut Schoen,Juan Hohberg,Uwe Seeler,Luis Ubiña,
1970,Mexico,Semi-finals,Knockout,1970-06-17,Italy,West Germany,4.0,3.0,7.0,1.0,Home Win,Italy,,,,,"Estadio Azteca, Mexico City",102444,Arturo Yamasaki Maldonado,Ferruccio Valcareggi,Helmut Schoen,Giacinto Facchetti,Uwe Seeler,Required Extra Time
1970,Mexico,Semi-finals,Knockout,1970-06-17,Brazil,Uruguay,3.0,1.0,4.0,2.0,Home Win,Brazil,,,,,"Jalisco, Guadalajara",51261,Jose Maria Ortiz De Mendibil,Mario Zagallo,Juan Hohberg,Carlos Alberto Torres,Luis Ubiña,
1970,Mexico,Quarter-finals,Knockout,1970-06-14,Brazil,Peru,4.0,2.0,6.0,2.0,Home Win,Brazil,,,,,"Jalisco, Guadalajara",54233,Vital Loraux,Mario Zagallo,Didi,Carlos Alberto Torres,Héctor Chumpitaz,
1970,Mexico,Quarter-finals,Knockout,1970-06-14,Italy,Mexico,4.0,1.0,5.0,3.0,Home Win,Italy,,,,,"Luis Dosal, Toluca",26851,Ruedi Scheurer,Ferruccio Valcareggi,Raul Cardenas,Giacinto Facchetti,Gustavo Peña,
1970,Mexico,Quarter-finals,Knockout,1970-06-14,Uruguay,Soviet Union,1.0,0.0,1.0,1.0,Home Win,Uruguay,,,,,"Estadio Azteca, Mexico City",26085,Laurens Van Ravens,Juan Hohberg,Gavril Kachalin,Luis Ubiña,Albert Shesternyov,Required Extra Time
1970,Mexico,Quarter-finals,Knockout,1970-06-14,West Germany,England,3.0,2.0,5.0,1.0,Home Win,West Germany,,,,,"Nou Camp - Estadio Leï¿½n, Leon",23357,Norberto Angel Coerezza,Helmut Schoen,Alf Ramsey,Uwe Seeler,Bobby Moore,Required Extra Time
1970,Mexico,Group stage,Group Stage,1970-06-11,Mexico,Belgium,1.0,0.0,1.0,1.0,Home Win,Mexico,,,,,"Estadio Azteca, Mexico City",108192,Norberto Angel Coerezza,Raul Cardenas,Raymond Goethals,Gustavo Peña,Paul Van Himst,
1970,Mexico,Group stage,Group Stage,1970-06-11,Italy,Israel,0.0,0.0,0.0,0.0,Draw,Draw,,,,,"Luis Dosal, Toluca",9890,Ayrton Vieira De Moraes,Ferruccio Valcareggi,Emmanuel Sheffer,Giacinto Facchetti,Mordechai Spiegler,
1970,Mexico,Group stage,Group Stage,1970-06-11,Bulgaria,Morocco,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"Nou Camp - Estadio Leï¿½n, Leon",12299,Antonio Saldanha Ribeiro,Stefan Bozhkov,Blagoje Vidinic,Aleksandar Shalamanov,Driss Bamous,
1970,Mexico,Group stage,Group Stage,1970-06-11,England,Czechoslovakia,1.0,0.0,1.0,1.0,Home Win,England,,,,,"Jalisco, Guadalajara",49292,Roger Machin,Alf Ramsey,Jozef Marko,Bobby Moore,Ivo Viktor,
1970,Mexico,Group stage,Group Stage,1970-06-10,West Germany,Peru,3.0,1.0,4.0,2.0,Home Win,West Germany,,,,,"Nou Camp - Estadio Leï¿½n, Leon",17875,Abel Aguilar Elizalde,Helmut Schoen,Didi,Uwe Seeler,Héctor Chumpitaz,
1970,Mexico,Group stage,Group Stage,1970-06-10,Brazil,Romania,3.0,2.0,5.0,1.0,Home Win,Brazil,,,,,"Jalisco, Guadalajara",50804,Ferdinand Marschall,Mario Zagallo,Angelo Niculescu,Carlos Alberto Torres,Mircea Lucescu,
1970,Mexico,Group stage,Group Stage,1970-06-10,Sweden,Uruguay,1.0,0.0,1.0,1.0,Home Win,Sweden,,,,,"Cuauhtemoc, Puebla",18163,Henry Landauer,Orvar Bergmark,Juan Hohberg,Björn Nordqvist,Luis Ubiña,
1970,Mexico,Group stage,Group Stage,1970-06-10,Soviet Union,El Salvador,2.0,0.0,2.0,2.0,Home Win,Soviet Union,,,,,"Estadio Azteca, Mexico City",89979,Rafael Hormazabal Diaz,Gavril Kachalin,Hernan Carrasco,Albert Shesternyov,Salvador Mariona,
1970,Mexico,Group stage,Group Stage,1970-06-07,Mexico,El Salvador,4.0,0.0,4.0,4.0,Home Win,Mexico,,,,,"Estadio Azteca, Mexico City",103058,Aly Hussein Kandil,Raul Cardenas,Hernan Carrasco,Gustavo Peña,Salvador Mariona,
1970,Mexico,Group stage,Group Stage,1970-06-07,Brazil,England,1.0,0.0,1.0,1.0,Home Win,Brazil,,,,,"Jalisco, Guadalajara",66843,Abraham Klein,Mario Zagallo,Alf Ramsey,Carlos Alberto Torres,Bobby Moore,
1970,Mexico,Group stage,Group Stage,1970-06-07,West Germany,Bulgaria,5.0,2.0,7.0,3.0,Home Win,West Germany,,,,,"Nou Camp - Estadio Leï¿½n, Leon",12710,Jose Maria Ortiz De Mendibil,Helmut Schoen,Stefan Bozhkov,Uwe Seeler,Boris Gaganelov,
1970,Mexico,Group stage,Group Stage,1970-06-07,Sweden,Israel,1.0,1.0,2.0,0.0,Draw,Draw,,,,,"Luis Dosal, Toluca",9624,Seyoum Tarekegn,Orvar Bergmark,Emmanuel Sheffer,Tommy Svensson,Mordechai Spiegler,
1970,Mexico,Group stage,Group Stage,1970-06-06,Romania,Czechoslovakia,2.0,1.0,3.0,1.0,Home Win,Romania,,,,,"Jalisco, Guadalajara",56818,Diego De Leo,Angelo Niculescu,Jozef Marko,Mircea Lucescu,Alexander Horváth,
1970,Mexico,Group stage,Group Stage,1970-06-06,Uruguay,Italy,0.0,0.0,0.0,0.0,Draw,Draw,,,,,"Cuauhtemoc, Puebla",29968,Rudolf Gloeckner,Juan Hohberg,Ferruccio Valcareggi,Luis Ubiña,Giacinto Facchetti,
1970,Mexico,Group stage,Group Stage,1970-06-06,Soviet Union,Belgium,4.0,1.0,5.0,3.0,Home Win,Soviet Union,,,,,"Estadio Azteca, Mexico City",95261,Ruedi Scheurer,Gavril Kachalin,Raymond Goethals,Albert Shesternyov,Paul Van Himst,
1970,Mexico,Group stage,Group Stage,1970-06-06,Peru,Morocco,3.0,0.0,3.0,3.0,Home Win,Peru,,,,,"Nou Camp - Estadio Leï¿½n, Leon",13537,Tofik Bakhramov,Didi,Blagoje Vidinic,Héctor Chumpitaz,Driss Bamous,
1970,Mexico,Group stage,Group Stage,1970-06-03,Belgium,El Salvador,3.0,0.0,3.0,3.0,Home Win,Belgium,,,,,"Estadio Azteca, Mexico City",92205,Andrei Radulescu,Raymond Goethals,Hernan Carrasco,Paul Van Himst,Salvador Mariona,
1970,Mexico,Group stage,Group Stage,1970-06-03,Brazil,Czechoslovakia,4.0,1.0,5.0,3.0,Home Win,Brazil,,,,,"Jalisco, Guadalajara",52897,Ramon Barreto Ruiz,Mario Zagallo,Jozef Marko,Carlos Alberto Torres,Alexander Horváth,
1970,Mexico,Group stage,Group Stage,1970-06-03,Italy,Sweden,1.0,0.0,1.0,1.0,Home Win,Italy,,,,,"Luis Dosal, Toluca",13433,John Taylor,Ferruccio Valcareggi,Orvar Bergmark,Giacinto Facchetti,Björn Nordqvist,
1970,Mexico,Group stage,Group Stage,1970-06-03,West Germany,Morocco,2.0,1.0,3.0,1.0,Home Win,West Germany,,,,,"Nou Camp - Estadio Leï¿½n, Leon",12942,Laurens Van Ravens,Helmut Schoen,Blagoje Vidinic,Uwe Seeler,Driss Bamous,
1970,Mexico,Group stage,Group Stage,1970-06-02,England,Romania,1.0,0.0,1.0,1.0,Home Win,England,,,,,"Jalisco, Guadalajara",50560,Vital Loraux,Alf Ramsey,Angelo Niculescu,Bobby Moore,Mircea Lucescu,
1970,Mexico,Group stage,Group Stage,1970-06-02,Peru,Bulgaria,3.0,2.0,5.0,1.0,Home Win,Peru,,,,,"Nou Camp - Estadio Leï¿½n, Leon",13765,Antonio Sbardella,Didi,Stefan Bozhkov,Héctor Chumpitaz,Ivan Dimitrov,
1970,Mexico,Group stage,Group Stage,1970-06-02,Uruguay,Israel,2.0,0.0,2.0,2.0,Home Win,Uruguay,,,,,"Cuauhtemoc, Puebla",20654,Bob Davidson,Juan Hohberg,Emmanuel Sheffer,Pedro Rocha,Mordechai Spiegler,
1970,Mexico,Group stage,Group Stage,1970-05-31,Mexico,Soviet Union,0.0,0.0,0.0,0.0,Draw,Draw,,,,,"Estadio Azteca, Mexico City",107160,Kurt Tschenscher,Raul Cardenas,Gavril Kachalin,Gustavo Peña,Albert Shesternyov,
1966,England,Final,Knockout,1966-07-30,England,West Germany,4.0,2.0,6.0,2.0,Home Win,England,,,,,"Wembley Stadium, London",96924,Gottfried Dienst,Alf Ramsey,Helmut Schoen,Bobby Moore,Uwe Seeler,Required Extra Time
1966,England,Third-place match,Knockout,1966-07-28,Portugal,Soviet Union,2.0,1.0,3.0,1.0,Home Win,Portugal,,,,,"Wembley Stadium, London",87696,Kenneth Dagnall,Otto Gloria,Nikolai Morozov,Mário Coluna,Lev Yashin,
1966,England,Semi-finals,Knockout,1966-07-26,England,Portugal,2.0,1.0,3.0,1.0,Home Win,England,,,,,"Wembley Stadium, London",94493,Pierre Schwinte,Alf Ramsey,Otto Gloria,Bobby Moore,Mário Coluna,
1966,England,Semi-finals,Knockout,1966-07-25,West Germany,Soviet Union,2.0,1.0,3.0,1.0,Home Win,West Germany,,,,,"Goodison Park, Liverpool",38273,Concetto Lo Bello,Helmut Schoen,Nikolai Morozov,Uwe Seeler,Albert Shesternyov,
1966,England,Quarter-finals,Knockout,1966-07-23,Portugal,Korea DPR,5.0,3.0,8.0,2.0,Home Win,Portugal,,,,,"Goodison Park, Liverpool",40248,Menachem Ashkenazi,Otto Gloria,Rye Hyun Myung,Mário Coluna,Pak Seung-zin,
